HospType,ED,Trauma,NSG,FAC_NAME,state,city,PRVDR_NUM,street,zipcode,lat,long,id,input_address,match_indicator,match_type,matched_address,tiger_line_id,tiger_side,state_fips,county_fips,census_tract,census_block
Short term,TRUE,FALSE,FALSE,THREE RIVERS-WA COMM HOSP & HEALTH CTR,OR,GRANTS PASS,380063,1505 N W WASHINGTON BLVD,97526,42.455193,-123.3252,157,"1505 N W WASHINGTON BLVD, GRANTS PASS, OR, 97526",Match,Non_Exact,"1505 NW WASHINGTON BLVD, GRANTS PASS, OR, 97526",156572276,R,41,33,360600,3042
Short term,TRUE,FALSE,FALSE,LOWER UMPQUA HOSPITAL,OR,REEDSPORT,380065,600 RANCH ROAD,97467,43.6953,-124.13558,159,"600 RANCH ROAD, REEDSPORT, OR, 97467",Match,Exact,"600 RANCH RD, REEDSPORT, OR, 97467",639456444,L,41,19,20000,3043
Short term,TRUE,FALSE,FALSE,TUALITY FOREST GROVE HOSPITAL,OR,FOREST GROVE,380068,1809 MAPLE STREET,97116,45.517376,-123.09123,160,"1809 MAPLE STREET, FOREST GROVE, OR, 97116",Match,Exact,"1809 MAPLE ST, FOREST GROVE, OR, 97116",158176036,L,41,67,33102,2004
Short term,TRUE,FALSE,FALSE,HARNEY DISTRICT HOSPITAL,OR,BURNS,380069,557 W WASHINGTON ST,97720,43.58909,-119.04826,161,"557 W WASHINGTON ST, BURNS, OR, 97720",Match,Non_Exact,"557 E WASHINGTON ST, BURNS, OR, 97720",152799543,R,41,25,960100,5038
Short term,TRUE,FALSE,FALSE,TILLAMOOK COUNTY GENERAL HOSPITAL,OR,TILLAMOOK,380070,1000 THIRD ST,97141,45.456326,-123.85498,162,"1000 THIRD ST, TILLAMOOK, OR, 97141",Match,Exact,"1000 3RD ST, TILLAMOOK, OR, 97141",639462433,L,41,57,960500,1079
Short term,TRUE,FALSE,FALSE,CURRY GENERAL HOSPITAL,OR,GOLD BEACH,380072,94220 4TH STREET,97444,42.41166,-124.418304,164,"94220 4TH STREET, GOLD BEACH, OR, 97444",Match,Exact,"94220 4TH ST, GOLD BEACH, OR, 97444",137121272,R,41,15,950200,2060
Short term,TRUE,FALSE,FALSE,NEW LINCOLN HOSPITAL,OR,TOLEDO,380074,1803 NW LINCOLN WAY (P O BOX 490),97391,44.633068,-123.945305,165,"1803 NW LINCOLN WAY (P O BOX 490), TOLEDO, OR, 97391",Match,Non_Exact,"1803 NW LINCOLN WAY, TOLEDO, OR, 97391",627880948,L,41,41,951300,2013
Short term,TRUE,TRUE,TRUE,PROVIDENCE MEDFORD MEDICAL CENTER,OR,MEDFORD,380075,1111 CRATER LAKE AVENUE,97504,42.339554,-122.861046,166,"1111 CRATER LAKE AVENUE, MEDFORD, OR, 97504",Match,Exact,"1111 CRATER LAKE AVE, MEDFORD, OR, 97504",155514570,L,41,29,502,3001
Short term,TRUE,FALSE,FALSE,BLUE MOUNTAIN HOSPITAL,OR,JOHN DAY,380078,170 FORD RD,97845,44.417618,-118.95986,168,"170 FORD RD, JOHN DAY, OR, 97845",Match,Exact,"170 FORD RD, JOHN DAY, OR, 97845",138483545,L,41,23,960200,3026
Short term,TRUE,FALSE,FALSE,EUGENE HOSPITAL AND CLINIC,OR,EUGENE,380079,1162 WILLAMETTE STREET,97401,44.047,-123.09275,169,"1162 WILLAMETTE STREET, EUGENE, OR, 97401",Match,Exact,"1162 WILLAMETTE ST, EUGENE, OR, 97401",645727729,R,41,39,3900,2030
Short term,TRUE,FALSE,FALSE,MOUNTAIN VIEW HOSPITAL DISTRICT,OR,MADRAS,380081,470 NE A STREET,97741,44.63739,-121.12042,170,"470 NE A STREET, MADRAS, OR, 97741",Match,Non_Exact,"470 NE A ST, MADRAS, OR, 97741",153237791,L,41,31,960202,2104
Short term,TRUE,FALSE,FALSE,NORTH LINCOLN HOSPITAL,OR,LINCOLN CITY,380083,"3043 NE 28TH STREET, PO BOX 767",97367,44.98519,-123.99602,172,"3043 NE 28TH STREET, PO BOX 767, LINCOLN CITY, OR, 97367",Match,Non_Exact,"3043 NE 28TH ST, LINCOLN CITY, OR, 97367",155955048,L,41,41,950304,1021
Short term,TRUE,FALSE,FALSE,LAKE DISTRICT HOSPITAL,OR,LAKEVIEW,380088,700 SOUTH J STREET,97630,42.181396,-120.35143,174,"700 SOUTH J STREET, LAKEVIEW, OR, 97630",Match,Exact,"700 S J ST, LAKEVIEW, OR, 97630",177956574,L,41,37,960200,2054
Short term,TRUE,FALSE,FALSE,BAY AREA HOSPITAL,OR,COOS BAY,380090,1775 THOMPSON ROAD,97420,43.38584,-124.233315,176,"1775 THOMPSON ROAD, COOS BAY, OR, 97420",Match,Exact,"1775 THOMPSON RD, COOS BAY, OR, 97420",137031888,R,41,11,600,1001
Short term,TRUE,FALSE,FALSE,HOLLADAY PARK MEDICAL CENTER,OR,PORTLAND,380098,1225 NORTHEAST 2ND AVENUE,97232,45.531666,-122.66373,178,"1225 NORTHEAST 2ND AVENUE, PORTLAND, OR, 97232",Match,Exact,"1225 NE 2ND AVE, PORTLAND, OR, 97232",636576050,L,41,51,2303,2028
Short term,TRUE,FALSE,FALSE,COTTAGE GROVE COMMUNITY HOSPITAL,OR,COTTAGE GROVE,380099,1340 BIRCH AVENUE,97424,43.799305,-123.070816,138,"1340 BIRCH AVENUE, COTTAGE GROVE, OR, 97424",Match,Exact,"1340 BIRCH AVE, COTTAGE GROVE, OR, 97424",178146613,L,41,39,1201,2033
Short term,TRUE,TRUE,TRUE,SACRED HEART MEDICAL CENTER - RIVERBEND,OR,SPRINGFIELD,380102,3333 RIVERBEND DRIVE,97477,44.081593,-123.02846,179,"3333 RIVERBEND DRIVE, SPRINGFIELD, OR, 97477",Match,Exact,"3333 RIVERBEND DR, SPRINGFIELD, OR, 97477",635955225,L,41,39,2101,1029
Critical Access,TRUE,FALSE,FALSE,PEACEHEALTH COTTAGE GROVE COMMUNITY MEDICAL CENTER,OR,COTTAGE GROVE,381301,1515 VILLAGE DRIVE,97424,43.809837,-123.0376,181,"1515 VILLAGE DRIVE, COTTAGE GROVE, OR, 97424",Match,Exact,"1515 VILLAGE DR, COTTAGE GROVE, OR, 97424",178229139,L,41,39,1301,2009
Critical Access,TRUE,FALSE,FALSE,SAMARITAN NORTH LINCOLN HOSPITAL,OR,LINCOLN CITY,381302,3043 NE 28TH STREET,97367,44.98519,-123.99602,182,"3043 NE 28TH STREET, LINCOLN CITY, OR, 97367",Match,Non_Exact,"3043 NE 28TH ST, LINCOLN CITY, OR, 97367",155955048,L,41,41,950304,1021
Critical Access,TRUE,FALSE,FALSE,PROVIDENCE SEASIDE HOSPITAL,OR,SEASIDE,381303,725 S WAHANNA ROAD,97138,46.000378,-123.91199,183,"725 S WAHANNA ROAD, SEASIDE, OR, 97138",Match,Exact,"725 WAHANNA RD, SEASIDE, OR, 97138",635205910,R,41,7,951100,1257
Critical Access,TRUE,FALSE,FALSE,SOUTHERN COOS HOSPITAL & HEALTH CENTER,OR,BANDON,381304,900 11TH STREET SE,97411,43.11322,-124.40318,184,"900 11TH STREET SE, BANDON, OR, 97411",Match,Exact,"900 11TH ST SE, BANDON, OR, 97411",639461087,R,41,11,1000,4057
Critical Access,TRUE,FALSE,FALSE,BLUE MOUNTAIN HOSPITAL,OR,JOHN DAY,381305,170 FORD ROAD,97845,44.417618,-118.95986,185,"170 FORD ROAD, JOHN DAY, OR, 97845",Match,Exact,"170 FORD RD, JOHN DAY, OR, 97845",138483545,L,41,23,960200,3026
Critical Access,TRUE,TRUE,FALSE,WALLOWA MEMORIAL HOSPITAL,OR,ENTERPRISE,381306,601 MEDICAL PARKWAY,97828,45.431786,-117.28312,186,"601 MEDICAL PARKWAY, ENTERPRISE, OR, 97828",Match,Exact,"601 MEDICAL PKWY, ENTERPRISE, OR, 97828",639462532,R,41,63,960300,1167
Critical Access,TRUE,TRUE,FALSE,HARNEY DISTRICT HOSPITAL,OR,BURNS,381307,557 W WASHINGTON STREET,97720,43.58909,-119.04826,187,"557 W WASHINGTON STREET, BURNS, OR, 97720",Match,Non_Exact,"557 E WASHINGTON ST, BURNS, OR, 97720",152799543,R,41,25,960100,5038
Critical Access,TRUE,FALSE,FALSE,LAKE DISTRICT HOSPITAL,OR,LAKEVIEW,381309,700 SOUTH J STREET,97630,42.181396,-120.35143,174,"700 SOUTH J STREET, LAKEVIEW, OR, 97630",Match,Exact,"700 S J ST, LAKEVIEW, OR, 97630",177956574,L,41,37,960200,2054
Critical Access,TRUE,TRUE,FALSE,PIONEER MEMORIAL HOSPITAL,OR,HEPPNER,381310,564 E PIONEER DRIVE,97836,45.356396,-119.54864,189,"564 E PIONEER DRIVE, HEPPNER, OR, 97836",Match,Non_Exact,"564 NE PIONEER DR, HEPPNER, OR, 97836",175436573,R,41,49,970200,6056
Critical Access,TRUE,TRUE,FALSE,LOWER UMPQUA HOSPITAL DISTRICT,OR,REEDSPORT,381311,600 RANCH ROAD,97467,43.6953,-124.13558,159,"600 RANCH ROAD, REEDSPORT, OR, 97467",Match,Exact,"600 RANCH RD, REEDSPORT, OR, 97467",639456444,L,41,19,20000,3043
Critical Access,TRUE,FALSE,FALSE,COQUILLE VALLEY HOSPITAL DISTRICT,OR,COQUILLE,381312,940 EAST 5TH STREET,97423,43.1791,-124.179,190,"940 EAST 5TH STREET, COQUILLE, OR, 97423",Match,Exact,"940 E 5TH ST, COQUILLE, OR, 97423",136992137,L,41,11,900,4008
Critical Access,TRUE,FALSE,FALSE,SAMARITAN PACIFIC COMMUNITY HOSPITAL,OR,NEWPORT,381314,930 SW ABBEY STREET,97365,44.629963,-124.0595,111,"930 SW ABBEY STREET, NEWPORT, OR, 97365",Match,Exact,"930 SW ABBEY ST, NEWPORT, OR, 97365",155930216,L,41,41,951100,1037
Critical Access,TRUE,FALSE,FALSE,PEACE HARBOR MEDICAL CENTER,OR,FLORENCE,381316,400 9TH STREET,97439,43.974567,-124.11724,192,"400 9TH STREET, FLORENCE, OR, 97439",Match,Exact,"400 9TH ST, FLORENCE, OR, 97439",635875257,L,41,39,705,1008
Critical Access,TRUE,TRUE,FALSE,TILLAMOOK REGIONAL MEDICAL CENTER,OR,TILLAMOOK,381317,1000 THIRD STREET,97141,45.456326,-123.85498,193,"1000 THIRD STREET, TILLAMOOK, OR, 97141",Match,Exact,"1000 3RD ST, TILLAMOOK, OR, 97141",639462433,L,41,57,960500,1079
Critical Access,TRUE,TRUE,FALSE,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,OR,HOOD RIVER,381318,810 12TH STREET,97031,45.70523,-121.52316,194,"810 12TH STREET, HOOD RIVER, OR, 97031",Match,Exact,"810 12TH ST, HOOD RIVER, OR, 97031",639458365,L,41,27,950300,4018
Critical Access,TRUE,FALSE,FALSE,COLUMBIA MEMORIAL HOSPITAL,OR,ASTORIA,381320,2111 EXCHANGE STREET,97103,46.188545,-123.81783,132,"2111 EXCHANGE STREET, ASTORIA, OR, 97103",Match,Exact,"2111 EXCHANGE ST, ASTORIA, OR, 97103",648283286,R,41,7,950300,1018
Critical Access,TRUE,TRUE,TRUE,GRANDE RONDE HOSPITAL,OR,LA GRANDE,381321,900 SUNSET DRIVE,97850,45.319927,-118.105034,196,"900 SUNSET DRIVE, LA GRANDE, OR, 97850",Match,Exact,"900 SUNSET DR, LA GRANDE, OR, 97850",138854370,L,41,61,970600,2979
Critical Access,TRUE,TRUE,FALSE,CURRY GENERAL HOSPITAL,OR,GOLD BEACH,381322,94220 FOURTH STREET,97444,42.41166,-124.418304,197,"94220 FOURTH STREET, GOLD BEACH, OR, 97444",Match,Exact,"94220 4TH ST, GOLD BEACH, OR, 97444",137121272,R,41,15,950200,2060
Critical Access,TRUE,TRUE,FALSE,SAMARITAN LEBANON COMMUNITY HOSPITAL,OR,LEBANON,381323,525 N SANTIAM HIGHWAY,97355,44.549423,-122.90798,198,"525 N SANTIAM HIGHWAY, LEBANON, OR, 97355",Match,Non_Exact,"525 N SANTIAM HWY, LEBANON, OR, 97355",606053531,R,41,43,30800,2024
Critical Access,TRUE,TRUE,FALSE,ST CHARLES MADRAS,OR,MADRAS,381324,470 NE A STREET,97741,44.63739,-121.12042,170,"470 NE A STREET, MADRAS, OR, 97741",Match,Non_Exact,"470 NE A ST, MADRAS, OR, 97741",153237791,L,41,31,960202,2104
Long term,TRUE,FALSE,FALSE,VIBRA SPECIALTY HOSPITAL OF PORTLAND,OR,PORTLAND,382004,10300 NE HANCOCK STREET,97220,45.536285,-122.5567,199,"10300 NE HANCOCK STREET, PORTLAND, OR, 97220",Match,Non_Exact,"10300 NE HANCOCK ST, PORTLAND, OR, 97220",157518793,R,41,51,8001,2017
Short term,TRUE,TRUE,TRUE,GEISINGER-COMMUNITY MEDICAL CENTER,PA,SCRANTON,390001,1822 MULBERRY STREET,18510,41.40097,-75.646286,200,"1822 MULBERRY STREET, SCRANTON, PA, 18510",Match,Exact,"1822 MULBERRY ST, SCRANTON, PA, 18510",139329141,R,42,69,100400,1016
Short term,TRUE,FALSE,TRUE,UPMC MCKEESPORT,PA,MC KEESPORT,390002,1500 FIFTH AVENUE,15132,40.352207,-79.84984,201,"1500 FIFTH AVENUE, MC KEESPORT, PA, 15132",Match,Non_Exact,"1500 5TH AVE, MCKEESPORT, PA, 15132",607595443,R,42,3,550900,1000
Short term,TRUE,FALSE,FALSE,GEISINGER-BLOOMSBURG HOSPITAL,PA,BLOOMSBURG,390003,549 EAST FAIR STREET,17815,41.008537,-76.45304,202,"549 EAST FAIR STREET, BLOOMSBURG, PA, 17815",Match,Non_Exact,"549 FAIR ST, BLOOMSBURG, PA, 17815",59246588,L,42,37,51100,1004
Short term,TRUE,FALSE,TRUE,HOLY SPIRIT HOSPITAL,PA,CAMP HILL,390004,503 NORTH 21ST STREET,17011,40.252518,-76.9238,203,"503 NORTH 21ST STREET, CAMP HILL, PA, 17011",Match,Exact,"503 N 21ST ST, CAMP HILL, PA, 17011",620965828,R,42,41,10203,2032
Short term,TRUE,FALSE,FALSE,CORRY MEMORIAL HOSPITAL,PA,CORRY,390005,612 W SMITH ST,16407,41.925373,-79.652885,204,"612 W SMITH ST, CORRY, PA, 16407",Match,Exact,"612 W SMITH ST, CORRY, PA, 16407",117484742,L,42,49,11900,4015
Short term,TRUE,TRUE,TRUE,GEISINGER MEDICAL CENTER,PA,DANVILLE,390006,100 NORTH ACADEMY AVENUE,17822,40.969692,-76.60424,205,"100 NORTH ACADEMY AVENUE, DANVILLE, PA, 17822",Match,Exact,"100 N ACADEMY AVE, DANVILLE, PA, 17822",59194125,L,42,93,50200,1052
Short term,TRUE,FALSE,FALSE,ALLEGHENY UNIVERSITY HOSP - ELKINS PRK,PA,ELKINS PARK,390007,60 E TOWNSHIP LINE,19027,40.07193,-75.10148,206,"60 E TOWNSHIP LINE, ELKINS PARK, PA, 19027",Match,Non_Exact,"60 TOWNSHIP LINE RD, ELKINS PARK, PA, 19027",135096119,L,42,91,202201,3004
Short term,TRUE,FALSE,FALSE,ELLWOOD CITY HOSPITAL,PA,ELLWOOD CITY,390008,724 PERSHING STREET,16117,40.8693,-80.274475,207,"724 PERSHING STREET, ELLWOOD CITY, PA, 16117",Match,Exact,"724 PERSHING ST, ELLWOOD CITY, PA, 16117",65183093,R,42,73,11600,1016
Short term,TRUE,FALSE,TRUE,SAINT VINCENT HOSPITAL,PA,ERIE,390009,232 WEST 25TH STREET,16544,42.111122,-80.07875,208,"232 WEST 25TH STREET, ERIE, PA, 16544",Match,Exact,"232 W 25TH ST, ERIE, PA, 16544",117494894,R,42,49,1900,2013
Short term,TRUE,FALSE,FALSE,MERCY JEANNETTE HOSPITAL,PA,JEANNETTE,390010,600 JEFFERSON AVENUE,15644,40.319756,-79.611946,209,"600 JEFFERSON AVENUE, JEANNETTE, PA, 15644",Match,Exact,"600 JEFFERSON AVE, JEANNETTE, PA, 15644",613040236,L,42,129,802700,1006
Short term,TRUE,TRUE,FALSE,UPMC LEE REGIONAL,PA,JOHNSTOWN,390011,320 MAIN ST,15901,40.326588,-78.921326,210,"320 MAIN ST, JOHNSTOWN, PA, 15901",Match,Exact,"320 MAIN ST, JOHNSTOWN, PA, 15901",50267515,R,42,21,100,2050
Short term,TRUE,FALSE,FALSE,LANSDALE HOSPITAL,PA,LANSDALE,390012,100 MEDICAL CAMPUS DRIVE,19446,40.251446,-75.27201,211,"100 MEDICAL CAMPUS DRIVE, LANSDALE, PA, 19446",Match,Exact,"100 MEDICAL CAMPUS DR, LANSDALE, PA, 19446",135098358,R,42,91,200704,1001
Short term,TRUE,FALSE,FALSE,MEYERSDALE COMMUNITY HOSPITAL,PA,MEYERSDALE,390015,200 HOSPITAL DR,15552,39.80864,-79.025665,214,"200 HOSPITAL DR, MEYERSDALE, PA, 15552",Match,Exact,"200 HOSPITAL DR, MEYERSDALE, PA, 15552",70254505,L,42,111,21600,2085
Short term,TRUE,FALSE,FALSE,ST FRANCIS HOSPITAL OF NEW CASTLE,PA,NEW CASTLE,390017,1000 SOUTH MERCER STREET,16101,40.989235,-80.345,216,"1000 SOUTH MERCER STREET, NEW CASTLE, PA, 16101",Match,Exact,"1000 S MERCER ST, NEW CASTLE, PA, 16101",65171220,L,42,73,900,2032
Short term,TRUE,FALSE,FALSE,PALMERTON HOSPITAL,PA,PALMERTON,390019,135 LAFAYETTE AVENUE,18071,40.802177,-75.61528,218,"135 LAFAYETTE AVENUE, PALMERTON, PA, 18071",Match,Exact,"135 LAFAYETTE AVE, PALMERTON, PA, 18071",80622218,L,42,25,20900,3020
Short term,TRUE,FALSE,FALSE,MEDICAL COLLEGE HOSPITALS - LAWNDALE,PA,PHILADELPHIA,390021,DEVEREAUX AVE & PALMETTO ST,19111,40.046566,-75.09697,219,"DEVEREAUX AVE & PALMETTO ST, PHILADELPHIA, PA, 19111",Match,Exact,"DEVEREAUX AVE & PALMETTO ST, PHILADELPHIA, PA, 19111",NA,NA,42,101,30600,3005
Short term,TRUE,FALSE,FALSE,ST AGNES MEDICAL CENTER,PA,PHILADELPHIA,390022,1900 S BROAD ST,19145,39.926712,-75.16926,220,"1900 S BROAD ST, PHILADELPHIA, PA, 19145",Match,Exact,"1900 BROAD ST, PHILADELPHIA, PA, 19145",131411823,R,42,101,3901,1000
Short term,TRUE,FALSE,FALSE,CHESTNUT HILL HOSPITAL,PA,PHILADELPHIA,390026,8835 GERMANTOWN AVE,19118,40.07856,-75.212105,223,"8835 GERMANTOWN AVE, PHILADELPHIA, PA, 19118",Match,Exact,"8835 GERMANTOWN AVE, PHILADELPHIA, PA, 19118",131393818,R,42,101,38700,2018
Short term,TRUE,TRUE,TRUE,TEMPLE UNIVERSITY HOSPITAL,PA,PHILADELPHIA,390027,3401 NORTH BROAD STREET,19140,40.004807,-75.15221,224,"3401 NORTH BROAD STREET, PHILADELPHIA, PA, 19140",Match,Exact,"3401 N BROAD ST, PHILADELPHIA, PA, 19140",131417959,R,42,101,20000,2005
Short term,TRUE,TRUE,TRUE,UPMC MERCY,PA,PITTSBURGH,390028,1400 LOCUST STREET,15219,40.43682,-79.98513,225,"1400 LOCUST STREET, PITTSBURGH, PA, 15219",Match,Exact,"1400 LOCUST ST, PITTSBURGH, PA, 15219",51635717,R,42,3,10300,3012
Short term,TRUE,FALSE,FALSE,ST FRANCIS MEDICAL CENTER,PA,PITTSBURGH,390029,400 45TH STREET,15201,40.468857,-79.95476,226,"400 45TH STREET, PITTSBURGH, PA, 15201",Match,Exact,"400 45TH ST, PITTSBURGH, PA, 15201",51642949,R,42,3,90200,2013
Short term,TRUE,FALSE,FALSE,LEHIGH VALLEY HOSPITAL-SCHUYLKILL S. JACKSON STREE,PA,POTTSVILLE,390030,420 SOUTH JACKSON STREET,17901,40.683678,-76.18877,227,"420 SOUTH JACKSON STREET, POTTSVILLE, PA, 17901",Match,Exact,"420 S JACKSON ST, POTTSVILLE, PA, 17901",70944907,R,42,107,2000,4010
Short term,TRUE,FALSE,FALSE,LEHIGH VALLEY HOSPITAL-SCHUYLKILL E. NORWEGIAN STR,PA,POTTSVILLE,390031,700 EAST NORWEGIAN STREET,17901,40.69025,-76.18768,228,"700 EAST NORWEGIAN STREET, POTTSVILLE, PA, 17901",Match,Exact,"700 E NORWEGIAN ST, POTTSVILLE, PA, 17901",70944626,L,42,107,2000,3008
Short term,TRUE,FALSE,TRUE,ALLEGHENY VALLEY HOSPITAL,PA,NATRONA,390032,1301 CARLISLE ST,15065,40.61748,-79.73693,229,"1301 CARLISLE ST, NATRONA, PA, 15065",Match,Non_Exact,"1301 CARLISLE ST, NATRONA HEIGHTS, PA, 15065",51664482,R,42,3,401300,3012
Short term,TRUE,FALSE,FALSE,ST LUKE'S QUAKERTOWN HOSPITAL,PA,QUAKERTOWN,390035,1021 PARK AVENUE,18951,40.43781,-75.34857,230,"1021 PARK AVENUE, QUAKERTOWN, PA, 18951",Match,Exact,"1021 PARK AVE, QUAKERTOWN, PA, 18951",134696641,L,42,17,103103,1033
Short term,TRUE,FALSE,TRUE,HERITAGE VALLEY SEWICKLEY,PA,SEWICKLEY,390037,720 BLACKBURN ROAD,15143,40.543232,-80.17925,232,"720 BLACKBURN ROAD, SEWICKLEY, PA, 15143",Match,Exact,"720 BLACKBURN RD, SEWICKLEY, PA, 15143",607691929,R,42,3,445500,1004
Short term,TRUE,FALSE,TRUE,"WASHINGTON HOSPITAL, THE",PA,WASHINGTON,390042,155 WILSON AVENUE,15301,40.182934,-80.2477,236,"155 WILSON AVENUE, WASHINGTON, PA, 15301",Match,Exact,"155 WILSON AVE, WASHINGTON, PA, 15301",52822086,L,42,125,754300,2002
Short term,TRUE,FALSE,FALSE,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,PA,WELLSBORO,390043,32-36 CENTRAL AVENUE,16901,41.746162,-77.30029,237,"32-36 CENTRAL AVENUE, WELLSBORO, PA, 16901",Match,Exact,"32 CENTRAL AVE, WELLSBORO, PA, 16901",605914550,R,42,117,950800,1054
Short term,TRUE,FALSE,FALSE,WILLIAMSPORT REGIONAL MEDICAL CENTER,PA,WILLIAMSPORT,390045,700 HIGH STREET,17701,41.245472,-77.01441,239,"700 HIGH STREET, WILLIAMSPORT, PA, 17701",Match,Exact,"700 HIGH ST, WILLIAMSPORT, PA, 17701",59478364,R,42,81,400,2014
Short term,TRUE,TRUE,TRUE,YORK HOSPITAL,PA,YORK,390046,1001 SOUTH GEORGE STREET,17403,39.946625,-76.720436,240,"1001 SOUTH GEORGE STREET, YORK, PA, 17403",Match,Exact,"1001 S GEORGE ST, YORK, PA, 17403",637976687,L,42,133,800,2061
Short term,TRUE,TRUE,FALSE,ALLEGHENY UNIV HOSP - MAIN CAMPUS,PA,PHILADELPHIA,390047,3300 HENRY AVE,19129,40.0106,-75.181244,241,"3300 HENRY AVE, PHILADELPHIA, PA, 19129",Match,Exact,"3300 HENRY AVE, PHILADELPHIA, PA, 19129",131401654,L,42,101,17000,3001
Short term,TRUE,FALSE,TRUE,GEISINGER-LEWISTOWN HOSPITAL,PA,LEWISTOWN,390048,400 HIGHLAND AVENUE,17044,40.617985,-77.567314,242,"400 HIGHLAND AVENUE, LEWISTOWN, PA, 17044",Match,Exact,"400 HIGHLAND AVE, LEWISTOWN, PA, 17044",48016273,L,42,87,961100,7038
Short term,TRUE,TRUE,TRUE,ST LUKE'S HOSPITAL BETHLEHEM,PA,BETHLEHEM,390049,801 OSTRUM STREET,18015,40.60918,-75.392075,243,"801 OSTRUM STREET, BETHLEHEM, PA, 18015",Match,Exact,"801 OSTRUM ST, BETHLEHEM, PA, 18015",80775792,R,42,77,6800,1007
Short term,TRUE,TRUE,TRUE,ALLEGHENY GENERAL HOSPITAL,PA,PITTSBURGH,390050,320 EAST NORTH AVENUE,15212,40.45607,-80.00342,244,"320 EAST NORTH AVENUE, PITTSBURGH, PA, 15212",Match,Exact,"320 E NORTH AVE, PITTSBURGH, PA, 15212",647491709,L,42,3,220600,2005
Short term,TRUE,FALSE,FALSE,PENN HIGHLANDS CLEARFIELD,PA,CLEARFIELD,390052,809 TURNPIKE AVE,16830,41.03303,-78.450005,246,"809 TURNPIKE AVE, CLEARFIELD, PA, 16830",Match,Exact,"809 TURNPIKE AVE, CLEARFIELD, PA, 16830",50477291,R,42,33,331200,4002
Short term,TRUE,FALSE,FALSE,HAZLETON ST JOSEPH MEDICAL CENTER,PA,HAZLETON,390054,687 N CHURCH ST,18201,40.964962,-75.97572,247,"687 N CHURCH ST, HAZLETON, PA, 18201",Match,Non_Exact,"687 N CHURCH ST, HAZLETON, PA, 18201",80922541,R,42,79,217700,1044
Short term,TRUE,FALSE,FALSE,UPMC SHADYSIDE,PA,PITTSBURGH,390055,5230 CENTRE AVE,15232,40.455265,-79.94072,248,"5230 CENTRE AVE, PITTSBURGH, PA, 15232",Match,Exact,"5230 CENTRE AVE, PITTSBURGH, PA, 15232",647521232,R,42,3,70900,1003
Short term,TRUE,FALSE,FALSE,J C BLAIR MEMORIAL HOSPITAL,PA,HUNTINGDON,390056,1225 WARM SPRINGS AVE,16652,40.493446,-78.01405,249,"1225 WARM SPRINGS AVE, HUNTINGDON, PA, 16652",Match,Exact,"1225 WARM SPRINGS AVE, HUNTINGDON, PA, 16652",50609230,R,42,61,950400,1030
Short term,TRUE,FALSE,FALSE,GRAND VIEW HOSPITAL,PA,SELLERSVILLE,390057,700 LAWN AVENUE,18960,40.36271,-75.32442,250,"700 LAWN AVENUE, SELLERSVILLE, PA, 18960",Match,Exact,"700 LAWN AVE, SELLERSVILLE, PA, 18960",134770465,R,42,17,102700,3040
Short term,TRUE,FALSE,TRUE,CARLISLE REGIONAL MEDICAL CENTER,PA,CARLISLE,390058,361 ALEXANDER SPRING ROAD,17015,40.185707,-77.218376,251,"361 ALEXANDER SPRING ROAD, CARLISLE, PA, 17015",Match,Exact,"361 ALEXANDER SPRING RD, CARLISLE, PA, 17015",647962599,R,42,41,12501,1034
Short term,TRUE,FALSE,FALSE,GOOD SAMARITAN MEDICAL CENTER,PA,JOHNSTOWN,390060,1020 FRANKLIN ST,15905,40.30658,-78.91691,253,"1020 FRANKLIN ST, JOHNSTOWN, PA, 15905",Match,Exact,"1020 FRANKLIN ST, JOHNSTOWN, PA, 15905",50231351,R,42,21,700,3020
Short term,TRUE,FALSE,FALSE,LANCASTER REGIONAL MEDICAL CENTER,PA,LANCASTER,390061,250 COLLEGE AVENUE,17604,40.040512,-76.32068,254,"250 COLLEGE AVENUE, LANCASTER, PA, 17604",Match,Non_Exact,"250 COLLEGE AVE, LANCASTER, PA, 17603",179662031,L,42,71,500,4005
Short term,TRUE,FALSE,FALSE,NASON HOSPITAL,PA,ROARING SPRING,390062,105 NASON DRIVE,16673,40.337986,-78.38865,255,"105 NASON DRIVE, ROARING SPRING, PA, 16673",Match,Exact,"105 NASON DR, ROARING SPRING, PA, 16673",49717909,R,42,13,11400,1002
Short term,TRUE,TRUE,TRUE,UPMC HAMOT,PA,ERIE,390063,201 STATE STREET,16550,42.13326,-80.08777,256,"201 STATE STREET, ERIE, PA, 16550",Match,Non_Exact,"201 STATE ST, ERIE, PA, 16507",117494185,L,42,49,400,2003
Short term,TRUE,FALSE,TRUE,GETTYSBURG HOSPITAL,PA,GETTYSBURG,390065,147 GETTYS STREET,17325,39.82328,-77.23384,258,"147 GETTYS STREET, GETTYSBURG, PA, 17325",Match,Exact,"147 GETTYS ST, GETTYSBURG, PA, 17325",60863917,R,42,1,31502,3015
Short term,TRUE,FALSE,FALSE,HEART OF LANCASTER MEDICAL CENTER,PA,LITITZ,390068,1500 HIGHLANDS DRIVE,17543,40.132618,-76.30962,261,"1500 HIGHLANDS DRIVE, LITITZ, PA, 17543",Match,Exact,"1500 HIGHLANDS DR, LITITZ, PA, 17543",641514110,R,42,71,12102,1038
